Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
CCC(C=O)NC1Cc2c(cnn2C)C(c2ccc(Cc3ccccc3)cc2C(C(=O)O)C(C)N2CC[NH2+]CC2)C1,-0.0,0.0,0.4,3
C=CC(C(=O)O)c1ccc(C)cc1C(C)(F)S(C)=O,7.1,7.1,-7.1,3
COCc1ccc(C(C)F)c(C23CC4CC(CC(C4)C2)C3)c1C(C(=O)O)N1CCCC1,3.5,3.5,-3.5,3
N=Cc1ccc(CC(=O)O)c(C2CCC([NH3+])C2)c1NC(=S)C1CCC(=O)N1,7.3,7.3,-7.3,3
C=Cc1ccc(NS(=O)(=O)C(C)(C)N[NH2+]C2CCCC2)c(CC(=O)O)c1,6.7,6.7,-6.7,3
CC(C)C(c1cc(S(C)(=O)=O)cc(CC(=O)O)c1-c1c[nH]c2ccccc12)C1CCCCC1C,1.7,1.7,-1.7,3
CS(=O)c1cc(C(C)(C)Oc2ccccc2)c(CC(=O)O)cc1NCC=O,5.9,5.9,-5.9,3
CC1C(Cc2ccccc2)CCCC1c1cc(N)ccc1C(Cl)C(=O)O,7.4,7.4,-7.4,3
COCC(C(=O)O)c1c(C=N)ccc(-c2ccccc2[N+](=O)[O-])c1-c1ccccc1[N+](=O)[O-],1.4,1.4,-1.4,3
CN(CC=O)C1CC(c2cc(C(Cc3ccccc3)C(=O)O)ccc2OC=O)Cc2c1cnn2C,0.3,0.3,-0.3,3
O=[SH]C(=O)C(=O)C(C(=O)O)c1ccc(-c2ccc3c(c2)CC[NH+](OCF)C3)cc1,-0.0,0.0,99.9,3
C=CCNC(=O)c1cccc(C(SS(C)=O)C(=O)O)c1,6.9,6.9,-6.9,3
C=CC(C(=O)O)c1cc(-c2ccnc3c([SH]=O)cccc23)ccc1NC(N)=O,1.1,1.1,-1.1,3
CCSc1ccc(C(C(=O)O)C2CCCCC2)c(C(C)C(N)C=O)c1NN,3.7,3.7,-3.7,3
O=C(O)C(Cc1ccccn1)c1ccc(C2CCCCC2Cc2ccccc2)cc1Cc1ccccc1,-0.0,0.0,4.7,3
CNCC(=S)Nc1c(CC(=O)O)ccc(O)c1C1CCCC1,7.0,7.0,-7.0,3
CC(S)c1cccc(C(C)(C)NC(F)(F)F)c1C(C=S)C(=O)O,4.6,4.6,-4.6,3
C=Cc1cc(Cc2ccccc2)c(C23CC4CC(CC(C4)C2)C3)c(CC(=O)O)c1C(=O)C(N)=O,2.7,2.7,-2.7,3
CN(C)c1c(-c2cccc(Cl)c2)cc(CC(=O)O)c(S(=O)(=O)c2ccccc2)c1Nc1ccccc1,-0.0,0.0,0.1,3
CC(ONC(N)=O)C(=O)c1cc(CC(=O)O)ccc1CC1CCS(=O)(=O)C1,7.1,7.1,-7.1,3
CS(=O)(=O)c1cc(N)c(CC(=O)O)cc1C1OCCC1C(=O)C=O,6.2,6.2,-6.2,3
CCOC(=O)c1ccc(CC(=O)O)c(C(=O)NCl)c1NC1CC1,7.6,7.6,-7.6,3
CC(C=O)Sc1cc(-c2ccc(CC(=O)O)c(C=S)c2-c2ccoc2)on1,5.5,5.5,-5.5,3
O=C(O)Cc1cc(Cl)c(NNCc2ccccc2)c([NH+]2CCc3ccccc3C2)c1,7.3,7.3,-7.3,3
CCC(N)c1cc([SH](=O)=O)c(C2C=CC(C(=O)[O-])C2)c(CC(=O)O)c1C#N,4.7,4.7,-4.7,3
C=CS(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1C(C(=O)O)c1ccco1,2.7,2.7,-2.7,3
CC(F)c1ccc(C(C(=O)O)c2cc(C3CCCCC3)co2)c(-c2ccno2)c1,-0.0,0.0,8.0,3
O=C(O)C(S)c1cc(-c2ccoc2)cc(C2CCC(=O)N2C(F)(F)F)c1,7.7,7.7,-7.7,3
O=C(O)Cc1c(C(F)(F)F)cc(Cc2ccccn2)c(C(=O)[O-])c1C(=O)O,7.0,7.0,-7.0,3
CC(C)Oc1c(C(C(=O)O)C2Nc3ccccc3C3C=CCC32)ccc(-c2ccco2)c1NC=O,-0.0,0.0,1.4,3
N#Cc1cc([NH+]2CCc3ccccc3C2)c(C(O)C(=O)O)cc1-c1nnco1,2.6,2.6,-2.6,3
N=C(C(=O)[O-])c1cccc(C(C=O)C(=O)O)c1S,5.9,5.9,-5.9,3
CC(c1cccc(Cc2ccccn2)c1CC(=O)O)C(NC(=O)[O-])C(=O)c1ccccc1N,4.7,4.7,-4.7,3
C=Cc1ccc(C(F)(F)F)c(CC(=O)O)c1C(=N)S(C)(=O)=O,7.3,7.3,-7.3,3
CC(c1cc2c(cc1Cc1ccccc1)OC(c1cccc(N3CCCC3)c1CC(=O)O)CO2)C(N)C=O,-0.0,0.0,9.6,3
CNCNC(=O)NC(C(=O)O)c1ccc(N2CCCC(O)C2)cc1NC=O,4.4,4.4,-4.4,3
CC(C)Oc1c(N)ccc(Oc2cccc(-c3ccoc3)c2)c1CC(=O)O,4.9,4.9,-4.9,3
C#Cc1cc(S(=O)(=O)N2CCCCC2)cc(CC(=O)O)c1S(=O)(=O)c1ccc(NC(C=O)CC)cc1,-0.0,0.0,11.5,3
CS(=O)c1ccc(N[SH](=O)=O)c(C(SCC(N)=O)C(=O)O)c1S,5.4,5.4,-5.4,3
COCCc1cc(C([NH2+]C2CCC(C(C)CN)C2)C(=O)O)ccc1NN,6.8,6.8,-6.8,3
Cc1cc(C(C(=O)O)C(=O)C(N)=O)c(C2CC2)cc1NN,7.8,7.8,-7.8,3
CS(=O)CC(=O)Nc1ccc(C2=CC(C(=O)[O-])CC2)c(CC(=O)O)c1,5.7,5.7,-5.7,3
N=Cc1cc(C(F)(F)F)c(-c2cccc3cccnc23)c(C2CCC(O)C2)c1CC(=O)O,2.3,2.3,-2.3,3
CC(S)NC(c1cc(CC(=O)O)cc(-c2ccc(N(C)CC=O)s2)c1)c1c[nH]c2ccccc12,1.5,1.5,-1.5,3
CNS(=O)(=O)C(C(=O)O)c1ccc(NC2CC2)c(C(F)(F)F)c1NC(N)=O,6.8,6.8,-6.8,3
CC(C)Cc1cc(CC(=O)O)c(Cc2ccc3c(c2)OCCO3)cc1C1C=CC(C(=O)[O-])C1,4.9,4.9,-4.9,3
CNS(=O)(=O)c1c(CC(=O)O)cc(C2CC2)c(C(C)N2CC[NH2+]CC2)c1C(=O)C=O,3.4,3.4,-3.4,3
COCc1ccc(C(C(=O)O)C2CCS(=O)(=O)C2)c(O)c1NN,6.0,6.0,-6.0,3
C=Cc1ccc(C(O)C(=O)O)c(SC(C)c2ccccc2Cl)c1,8.1,8.1,-8.1,3
O=CC(C(=O)O)c1cc(N(C=O)C2CCCO2)ccc1-c1cccc2cccnc12,2.8,2.8,-2.8,3
O=CNCc1c(CC(=O)O)cccc1C1CCCC1C1CC(C2CCC(O)C2)CC1O,2.8,2.8,-2.8,3
O=C(O)C(C(=O)N(c1ccoc1)[SH](=O)=O)c1ccc(N[SH](=O)=O)cc1,7.1,7.1,-7.1,3
CCN1CC[NH+](c2c(C3CCOC3)ccc(CC(=O)O)c2C(=O)C(N)C(C)Cc2ccccc2)CC1,-0.0,0.0,1.8,3
COCCc1cc(-c2cccs2)c(CC(=O)O)c(-c2ccc3c(c2)CC[NH2+]C3)c1OCF,3.1,3.1,-3.1,3
C=Cc1cc2c(cc1-c1cc(NC3CC3)cc(C(C(=O)O)C3Nc4ccccc4C4C=CCC43)c1)OCCO2,1.1,1.1,-1.1,3
COCCc1c(CC(=O)O)ccc([NH2+]C2CCCC2)c1-c1nnc(C2CCCC2)o1,6.0,6.0,-6.0,3
CC(c1ccc(S(=O)(=O)C(N)=S)c(CC(=O)O)c1)C(N)c1ccno1,7.1,7.1,-7.1,3
CCOC(=O)C(C(=O)O)c1ccc(-c2cccc(Cl)c2)cc1NC(C)(C)NCc1c[nH]c2ccccc12,-0.0,0.0,3.0,3
CC(C)Cc1cc(CC(=O)O)cc(S(=O)(=O)c2ccccc2)c1NNCl,8.0,8.0,-8.0,3
N=CN(CC(=O)C=S)c1ccc(C(C(=O)O)c2ccoc2)cc1,6.6,6.6,-6.6,3
C=NC(=O)Oc1cc(S(C)=O)ccc1C(C(=O)O)C1CCCCCC1,7.9,7.9,-7.9,3
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
CCC(N)C(C(=O)O)c1cc(CNC)ccc1C(=O)NCCOC,5.9,5.9,-5.9,4
CCOC(=O)c1c(C(C)S)ccc(-c2ccnc3ccccc23)c1C(C(=O)[O-])C(=O)O,5.4,5.4,-5.4,4
COCc1cc(CC(=O)O)c(S(C)=O)c(CNC=O)c1C(=O)C1C=CCC1,5.8,5.8,-5.8,4
O=Cc1ccc(C=NC2C=CC(C(=O)[O-])C2)c(C(C(=O)O)c2ccoc2)c1,3.4,3.4,-3.4,4
O=CNc1ccc([SH]=O)cc1C(C(=O)O)C(F)O[NH2+]C1CCCC1,7.5,7.5,-7.5,4
CC(S)c1ccc(CC(=O)O)cc1NC(=O)CSC1CCNCC1C(=O)O,4.4,4.4,-4.4,4
NNc1c(C2CCCCCC2)cc(C2CC2)cc1C(C(=O)O)C(F)(F)F,7.4,7.4,-7.4,4
CN(C)c1cc(C(N)C(=O)O)cc(C(N)c2c[nH]c3ccccc23)c1N1CCOCC1,0.4,0.4,-0.4,4
CS(=O)c1cc(C2CCN([SH](=O)=O)CC2)cc(NC2CC2)c1C(C(=O)O)C(=O)C1C=CCC1,2.0,2.0,-2.0,4
COCCC(C)(C)NC(C(=O)O)c1cc([SH](=O)=O)ccc1C1CCCCC1,6.5,6.5,-6.5,4
CCC(Nc1cc(C2CCCO2)ccc1C(C(=O)O)c1ccc([N+](=O)[O-])cc1)C(=O)c1nccs1,3.4,3.4,-3.4,4
C#CN(C)CC(N)C(C)c1cccc(CC(=O)O)c1-c1ccc2c(c1)CC[NH2+]C2,4.0,4.0,-4.0,4
O=C(O)Cc1cc(-c2cccc(Cl)c2)c(C2CCN(C3CCCC3)CC2O)cc1C1CC1,-0.0,0.0,11.7,4
CC(F)C(C(=O)O)c1cc(Cl)c(C2CCCCCC2)c(-c2ccc3c(c2)OCO3)c1,5.1,5.1,-5.1,4
CCCNc1cc(C(=O)C2C=CC(C3CCCCC3C)C2)cc(CC(=O)O)c1NN,2.9,2.9,-2.9,4
O=C(Nc1cccc(C(C(=O)O)C2CCCN(N3CCOCC3)C2)c1)C(=O)NC1CC1,-0.0,0.0,1.3,4
C=Cc1cc(SCC)c(C=S)c(-c2ccc3c(c2)OCO3)c1CC(=O)O,6.3,6.3,-6.3,4
COCCC(C(=O)O)c1ccc(C2CCS(=O)(=O)C2)cc1NC(=O)CSC(=O)C(C)O,2.1,2.1,-2.1,4
N#Cc1cccc(OC(=O)C2CCCCC2)c1C(C(=O)O)c1ccc2c(c1)C1C=CCC1CN2,3.9,3.9,-3.9,4
CNC(=O)c1c(C#N)c(-c2cccc3c2OCO3)cc(C#N)c1CC(=O)O,4.7,4.7,-4.7,4
COCc1c(-c2cc(C(O)F)co2)ccc(-c2ccc3c(c2)OCO3)c1CC(=O)O,-0.0,0.0,7.2,4
COCOc1nnc(-c2ccc(OC(C)C=O)cc2CC(=O)O)o1,6.0,6.0,-6.0,4
COCCc1cc(-c2cccc(O)c2)cc(CC(=O)O)c1-c1ccc(Cl)s1,5.2,5.2,-5.2,4
CN(C=O)CC(=O)c1cc(C2CC(Cc3ccccn3)CC2O)ccc1CC(=O)O,5.9,5.9,-5.9,4
N#Cc1cc(CC(=O)O)c([SH](=O)=O)c(-c2csc(-c3ccccc3[N+](=O)[O-])n2)c1,3.2,3.2,-3.2,4
CC(C(=O)O)C(N)[NH+]1CCN(CCc2cc(-c3cccc4c3OCO4)ccc2CC(=O)O)CC1,4.8,4.8,-4.8,4
C=CCOc1cc(NC(N)c2c[nH]c3ccccc23)ccc1C(C=S)C(=O)O,4.8,4.8,-4.8,4
O=[SH]c1cc(C(S)C(=O)O)ccc1NNc1ccc2c(c1)OCO2,5.9,5.9,-5.9,4
NC(=O)NC(=S)c1cc(C2=CC(C(=O)[O-])CC2)c(-c2ccc3cc[nH]c3c2)cc1CC(=O)O,0.3,0.3,-0.3,4
NC(=O)CSc1c(S)cc(C(=O)O)c(CNC=O)c1CC(=O)O,6.2,6.2,-6.2,4
CC1C(c2c(C=NN3CCCC(O)C3)cccc2CC(=O)O)CCCC1C(O)F,5.2,5.2,-5.2,4
CC(S)c1c(NCC=O)cc(C2CCCCC2C)c(Cl)c1CC(=O)O,5.7,5.7,-5.7,4
C=CCOc1c(C2CCC(=O)N2)ccc(CC(=O)O)c1CN(C)N1CCOCC1,6.6,6.6,-6.6,4
CNCc1c(CC(=O)O)cc(C2CCOC2)cc1-c1cccc(O)c1,7.0,7.0,-7.0,4
COCCc1cc(CCN2CC[NH2+]CC2)c(C(C(=O)O)N2CCOCC2)c(Cc2ccccc2)c1,0.5,0.5,-0.5,4
CCC(C=O)NC(C(=O)O)c1cccc(Cc2ccccn2)c1S(=O)(=O)NC(N)=O,4.4,4.4,-4.4,4
CCCNC(C(=O)O)c1ccc(-c2ccc(NC(N)=O)cc2Cl)c(C2CCCCC2C)c1,-0.0,0.0,10.3,4
O=C(O)Cc1ccccc1C(=O)CN(OC1CCC(=O)N1)N1CCCC1,6.7,6.7,-6.7,4
C#Cc1c(C(C(=O)O)S(C)=O)cc(C2CCCCC2C)cc1N(C)C,6.2,6.2,-6.2,4
CC(Sc1c(CNC=O)cc([NH+]2CCc3ccccc3C2)cc1CC(=O)O)C(=O)C1CCCC1O,-0.0,0.0,12.4,4
C=CCOc1cc(Cl)c(CC(=O)O)c(-c2ccc(C(O)F)c(Cl)c2)c1,7.8,7.8,-7.8,4
N=C(NC=O)c1cc(C23CC4CC(CC(C4)C2)C3)ccc1C(OCF)C(=O)O,4.9,4.9,-4.9,4
CCOC(=O)C(C(=O)O)c1c(NC=O)cc(S(=O)(=O)NC)cc1N1CCCC(O)C1,0.8,0.8,-0.8,4
C=CCOSc1cc(C(=O)OCC)c(C2CCCNC2)cc1CC(=O)O,7.0,7.0,-7.0,4
C=CCOC1OCCC1c1cc(C2CC2)cc(C(NCc2c[nH]c3ccccc23)C(=O)O)c1,3.1,3.1,-3.1,4
CNCc1ccc(CC(=O)O)c(-c2cccc3c(-c4cncnc4)ccnc23)c1CCOC,-0.0,0.0,1.2,4
CCOC(=O)c1cc(-c2ccoc2)c(NC(N)=O)cc1C(C(=O)O)c1ccco1,6.0,6.0,-6.0,4
COCc1ccc(C2CCC(=O)N2)c(C(F)(F)F)c1C(C(=O)O)C1CCC(O)C1,6.2,6.2,-6.2,4
CCC(N)c1cc(N2CCOCC2)c(CC(=O)O)c(C(C)(F)[NH+]2CCN(CC)CC2)c1,-0.0,0.0,4.5,4
O=C(O)Cc1cc(NNc2ccncc2)cc(C2CCCC2c2ccc3c(c2)OCO3)c1,0.4,0.4,-0.4,4
N=CC(=O)C1CCCCC1c1c(CC(=O)O)cccc1C1CCNCC1O,4.7,4.7,-4.7,4
C=CC(C(=O)O)c1cc(C23CC4CC(CC(C4)C2)C3)cc(S(=O)(=O)NCNC(N)=O)c1,4.1,4.1,-4.1,4
C=CCOc1cc(CC(=O)O)c(-c2ccc3c(c2)OCC(OCF)O3)c(S(C)=O)c1,-0.0,0.0,1.6,4
CCN1CC[NH+](C(c2ccccc2)c2c(C(=O)C(N)=O)ccc(Cl)c2CC(=O)O)CC1,5.3,5.3,-5.3,4
C#Cc1ccccc1C(C(=O)O)C(c1ccc2c(C=N)c[nH]c2c1)C(C)C,6.3,6.3,-6.3,4
CC(C)NNOC(F)C(c1ccccc1)C(C(=O)O)c1ccccc1,7.7,7.7,-7.7,4
COCc1cc(C(NC2CC2)C(=O)O)ccc1C(=O)C(=O)CC(C)C,5.6,5.6,-5.6,4
CC(C)CN(CC(F)C#N)C(=O)c1ccc(CC(=O)O)cc1,6.1,6.1,-6.1,4
CC(O)C(=O)c1ccc(-c2cccc([NH+]3CCc4cc(C(=O)O)ccc4C3)c2CC(=O)O)cc1Cl,-0.0,0.0,1.1,4
N#CC(=O)NCc1cccc(C(=O)C2C=CCC2)c1C(C(=O)O)c1ccc2c(c1)OCCO2,-0.0,0.0,0.3,4
O=CC(C1=CC(C(=O)[O-])CC1)C(C(=O)O)c1cccc(O)c1,7.8,7.8,-7.8,4
CC(C)Cc1cc(NN)c(NN)c(NC=S)c1CC(=O)O,6.7,6.7,-6.7,4
C#CNC(=O)NC(c1ccccc1)c1ccc(Cl)c(CC(=O)O)c1,7.9,7.9,-7.9,4
CCC(Nc1ccc(-c2cccc3cccnc23)c(CC(=O)O)c1)C(=O)C(F)Oc1cccs1,4.9,4.9,-4.9,4
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
C#CSN1CCC(c2ccc(CC(=O)O)c(C3=CC(C(=O)[O-])CC3)c2)C(O)C1,-0.0,0.0,3.2,5
NNC1Nc2ccc(-c3ccc(C(C(=O)O)C(O)F)cc3Cl)cc2C2C=CCC12,0.9,0.9,-0.9,5
O=C(O)C(c1cccc(C2CCC(=O)N2C2CC2)c1-c1ccnc2ccccc12)C1CCCCCC1,-0.0,0.0,1.3,5
O=C(O)Cc1ccc(-c2cccc3c2OCO3)c(NNN2CCCCC2)c1Cl,5.4,5.4,-5.4,5
C=CCO[NH+]1CCN(C(C=NCOC)Cc2ccc(CC(=O)O)cc2)CC1,5.7,5.7,-5.7,5
CC(S)C1CCCC1c1ccc([NH2+]C2CCCC2)c(CC(=O)O)c1[SH]=O,6.6,6.6,-6.6,5
C=CS(=O)c1cc(CC(=O)O)c(Cc2ccccc2)cc1C1CCCC1O,7.6,7.6,-7.6,5
CC(=O)c1cc(OC(C)(C)C(C(C)C)C2CC2)ccc1CC(=O)O,7.2,7.2,-7.2,5
O=C(O)Cc1cc(NC2CC2)ccc1N(CC(=O)Cl)Cc1ccccc1,7.1,7.1,-7.1,5
C#Cc1cc(Cl)c(-c2ccc3cc[nH]c3c2)c(C(=O)OCC)c1CC(=O)O,5.4,5.4,-5.4,5
C=CNNSc1cccc(C(C(=O)O)C(=O)C2C=CCC2)c1,7.2,7.2,-7.2,5
CN(CC(=O)c1cc(CC(=O)O)ccc1OC(=O)C=N)C(=O)O,7.4,7.4,-7.4,5
CC(C)(Oc1ccc(C#N)c(CC(=O)O)c1)C(=O)OCl,7.1,7.1,-7.1,5
O=C(Cl)C(=O)Nc1cc(C(C(=O)O)C(F)(F)F)ccc1NC1CC1,8.1,8.1,-8.1,5
CCOC(=O)C(C(=O)O)c1ccc(C=S)cc1C1CS(=O)(=O)CC1C1CC1,3.6,3.6,-3.6,5
COCc1c(C(=O)C=O)ccc(C(C#N)C(=O)O)c1N1CCCC1,6.5,6.5,-6.5,5
C=CCOc1cc(CC(=O)O)c(COC)c(C2Cc3c(cnn3C)C(C=C)C2)c1,6.1,6.1,-6.1,5
CCSNc1cccc(-c2ccoc2)c1C(C(=O)O)C(=O)C(N)CC,6.7,6.7,-6.7,5
N=C([NH2+]C1CCC(c2ccc(CC(=O)O)cc2SCC(N)=O)C1)C(O)F,6.2,6.2,-6.2,5
NNc1ccc(C(N)=S)c(C(C(=O)O)N2CCCC2)c1-c1cccs1,4.5,4.5,-4.5,5
CC(S)C(=O)c1cc(CC(=O)O)c(C(C)F)cc1C=CC1CCCO1,4.8,4.8,-4.8,5
C#Cc1cc(-c2ccno2)cc(C(F)OCOC)c1CC(=O)O,6.6,6.6,-6.6,5
CN(CSC(=O)C=O)c1cccc(N2CCOCC2)c1CC(=O)O,6.4,6.4,-6.4,5
CCC(N)c1cc(C(F)(F)F)c(-c2ccnc(NN)c2)cc1CC(=O)O,7.3,7.3,-7.3,5
COCCC(=O)C(C(=O)O)c1ccc(NC(=O)C(=O)C(C)O)cc1,6.2,6.2,-6.2,5
O=CC(=O)c1ccc(S)c(CC(=O)O)c1C(=O)OCF,6.8,6.8,-6.8,5
CNS(=O)(=O)c1cc(Cl)c(SCC(=O)NC(=O)C=O)c(CC(=O)O)c1,5.8,5.8,-5.8,5
CN(CNC1CC1)C(C(=O)O)c1ccc(C(=O)[O-])c(N2CCOCC2)c1,5.8,5.8,-5.8,5
CC(C)CC1CC(O)C(N=Cc2ccccc2C(C(=O)O)C2CCCO2)C1,7.8,7.8,-7.8,5
CS(=O)(=O)C(C(=O)O)c1ccc(C2C=CC(C(=O)c3cc(C(=O)[O-])co3)C2)cc1,-0.0,0.0,1.7,5
O=C([O-])C1C=C(c2ccccc2C(C(=O)O)C2CCCC2C=S)C(NC2CC2)C1,6.2,6.2,-6.2,5
O=C(O)Cc1cc(C2CCCCCC2)cc(C(F)CCc2ccccc2)c1O,6.0,6.0,-6.0,5
COCCC(C(=O)O)c1cccc(-c2ccc(Cl)s2)c1C#N,7.0,7.0,-7.0,5
CC(C(N)C(=O)c1cccc(O)c1)C(N)C(C)C(C(=O)O)c1ccccc1C(F)(F)F,5.0,5.0,-5.0,5
CC(Cl)C(NNCC=O)C(=O)c1ccccc1C([SH]=O)C(=O)O,5.5,5.5,-5.5,5
O=C(O)Cc1ccc(OO)c(-c2ccc3c(c2)OCO3)c1Cc1ccccn1,6.5,6.5,-6.5,5
C=Cc1cc(C#N)c(CC(=O)O)c(NC(N)=O)c1[SH]=O,6.9,6.9,-6.9,5
COCCN1C(=O)CCC1c1cccc(S(=O)(=O)N2CCCCC2)c1C(C=N)C(=O)O,3.8,3.8,-3.8,5
CC(Sc1nnc(-c2ccccc2C(C(=O)O)C(O)F)o1)C(=O)C#N,6.8,6.8,-6.8,5
CC1CCCCC1c1cc(C(O)F)cc(C(C#N)C(=O)O)c1CNC=O,5.0,5.0,-5.0,5
Cn1ncc2c1CC(c1ccc(S)c(C3CCCCC3)c1C(C#N)C(=O)O)CC2,0.1,0.1,-0.1,5
O=C(O)C(C(=S)Cl)c1c(Cl)cccc1-c1ccc2c(c1)OCO2,7.0,7.0,-7.0,5
COCSCC(=O)Nc1ccccc1C(C(=O)O)C(C)(F)Cl,6.8,6.8,-6.8,5
O=C(O)Cc1cc(N2CCCC2=O)cc(O)c1C(=S)C(O)F,6.9,6.9,-6.9,5
CN(C)C(=O)OC(C(=O)O)c1ccc(C(=O)NCO)cc1,7.1,7.1,-7.1,5
CC(C=O)Sc1cc(C(=O)O)c(CC(=O)O)cc1SC(C)C(=O)O,6.5,6.5,-6.5,5
NC(=S)NNc1ccc(CC(=O)O)c(C2CC2)c1C1COc2ccccc2O1,5.5,5.5,-5.5,5
C#COC(F)c1cc(CC(=O)O)ccc1C1Nc2ccc(Cl)cc2C2C=CCC21,-0.0,0.0,1.1,5
CC(C)Cc1ccc(C(C(=O)O)N2CCOCC2)c(C2OCCC2S)c1,4.9,4.9,-4.9,5
CNCC(=N)C(=S)Nc1ccc(CC(=O)O)cc1[NH2+]C1CCCC1,6.8,6.8,-6.8,5
NNc1c(C(C(=O)O)c2ccc3c(c2)OCO3)ccc(C2CC2)c1NC1CC1,7.5,7.5,-7.5,5
C=CNC(=S)c1c(-c2ccnc3ccccc23)ccc(CC(=O)O)c1C(O)F,5.9,5.9,-5.9,5
C#CSc1cc(CC(=O)O)ccc1-c1cc(C(C)S)ccn1,6.0,6.0,-6.0,5
CCOC(=O)c1cc(CC(=O)O)c(C(C)SCl)cc1C(=O)C(C)O,6.8,6.8,-6.8,5
CS(=O)(=O)N(Cl)c1ccc(C(O)F)cc1CC(=O)O,6.6,6.6,-6.6,5
CC(OOC(C(=O)O)c1ccc(-c2ccccc2Cl)cc1)C(=O)N(C)C,5.7,5.7,-5.7,5
O=C(O)C(Cc1ccccn1)c1c(C=NS)cccc1-c1ccoc1,6.3,6.3,-6.3,5
O=C(O)Cc1ccc(C2CCOC2)c(S(=O)C=Cc2cncnc2)c1,7.4,7.4,-7.4,5
CCCNC(C=S)c1ccc(CC(=O)O)cc1C12CC3CC(CC(C3)C1)C2,6.5,6.5,-6.5,5
NC(=O)C(=O)c1ccc(C=O)cc1C(C(=O)O)c1ccccc1NC(=O)[O-],7.4,7.4,-7.4,5
C=CNC(=O)C(=O)c1cc(NN)c(CC(=O)O)cc1NC(C)C,7.1,7.1,-7.1,5
O=C(O)C(S)c1cccc(Cl)c1-c1cnc(C2CC2)nc1,5.7,5.7,-5.7,5
NNC=Cc1cc(-c2ccoc2)c(-c2ccoc2)cc1CC(=O)O,6.0,6.0,-6.0,5
C#Cc1ccc(-c2ccc(S(=O)(=O)C(F)OCl)cc2)cc1CC(=O)O,5.0,5.0,-5.0,5
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
CC(C)C(C(=O)[O-])c1cc(CC(=O)O)ccc1NCl,7.2,7.2,-7.2,6
O=C(O)Cc1ccc(Cl)c(Oc2ccccc2)c1-c1csc(O)n1,8.3,8.3,-8.3,6
C#CC(=S)NOc1cccc(-c2ccc(C(C=N)C(=O)O)cc2)c1,-0.0,0.0,2.8,6
C#CC(C(=O)O)c1cccc(OC(C)C(=O)C=CC(=O)C(C)S)c1,6.7,6.7,-6.7,6
NNNNCC(=O)C1CC(C(=O)[O-])C=C1C(C(=O)O)c1ccccc1,7.9,7.9,-7.9,6
O=CCS(=O)C(C=O)c1ccc(CC(=O)O)cc1-c1ccoc1,7.5,7.5,-7.5,6
NC(=O)Nc1nnc(C(C(=O)O)c2ccc(C3CCCCCC3)c(C=O)c2)o1,0.7,0.7,-0.7,6
NC(=O)Nc1cc(CC(=O)O)c(S)c(Cl)c1C12CC3CC(CC(C3)C1)C2,5.9,5.9,-5.9,6
NNN=C(c1ccc2c(c1)CC[NH+](c1ccccc1CC(=O)O)C2)C(O)F,6.6,6.6,-6.6,6
C#Cc1nnc(-c2ccc(C(=O)[SH]=O)cc2CC(=O)O)o1,7.9,7.9,-7.9,6
N=C(C(=O)NNC(N)=O)C(C(=O)O)c1ccccc1C1CC1,8.0,8.0,-8.0,6
COCCC(=S)NC1CC(c2cc(CC(=O)O)ccc2Cl)Cc2c1cnn2C,4.9,4.9,-4.9,6
COCCC(C(=O)O)c1c(NC(N)=O)ccc(O)c1C(F)(F)F,7.9,7.9,-7.9,6
C=COc1ccc(C(C(=O)O)c2ccc3c(c2)C2C=CCC2C(C(=O)C2C=CCC2)N3)cc1,-0.0,0.0,2.9,6
CC(F)OC(F)S(=O)(=O)N1CCC(c2cc(O)cc(CC(=O)O)c2)CC1,7.5,7.5,-7.5,6
CCC(N)c1cc(C=O)c(C(=O)CN(C)CCOC)cc1CC(=O)O,6.6,6.6,-6.6,6
N#Cc1cc(Cc2ccccc2)c(C=O)cc1C([SH]=O)C(=O)O,6.2,6.2,-6.2,6
NNc1cc(CC(=O)O)cc(C(=O)O)c1CNS(=O)(=O)NC(=O)CS,6.4,6.4,-6.4,6
COCc1ccc(C(=S)NN)c(CC(=O)O)c1NC(C)C,7.0,7.0,-7.0,6
O=C(O)Cc1cc(C(F)OC2CCCO2)cc(C2CC2)c1C1CC1,7.8,7.8,-7.8,6
C=CC(F)Cc1c(C2CCOC2)ccc(CC(=O)O)c1CC=O,7.7,7.7,-7.7,6
C=Cc1cc(Cl)c(-c2ccccc2NNC=S)c(CC(=O)O)c1,5.7,5.7,-5.7,6
CC(F)c1cc(-c2cc(C3CC3)no2)cc(C(Cl)C(=O)O)c1,6.8,6.8,-6.8,6
C=CCNC(=O)c1cc(CC(=O)O)cc(SC(C)C2CCCCCC2)c1,6.8,6.8,-6.8,6
O=C(O)Cc1cc(-c2nc(NC(=S)Cl)cs2)ccc1NCc1c[nH]c2ccccc12,0.6,0.6,-0.6,6
C=CC1CCOC1C1CCC(=O)N1c1cccc(C2CCCO2)c1CC(=O)O,8.8,8.8,-8.8,6
CC1CCCCC1c1cc(-c2ccccc2CC(=O)O)ccc1OC(C)(C)N,5.9,5.9,-5.9,6
